date,hospital_padronizado,cidade,especialidade,tipo_alerta,count,year,month,day_of_week
2025-08-11,HOSPITAL REGIONAL VALE DO JAGUARIBE,Limoeiro do Norte,CIRURGIA VASCULAR,Agendamentos,12,2025,8,Monday
2025-08-11,HOSPITAL REGIONAL VALE DO JAGUARIBE,Limoeiro do Norte,CIRURGIA VASCULAR,Pré 2 dias,2,2025,8,Monday
2025-08-11,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA VASCULAR,Agendamentos,22,2025,8,Monday
2025-08-11,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA VASCULAR,Pré 10 dias,25,2025,8,Monday
2025-08-11,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA VASCULAR,Pré 2 dias,15,2025,8,Monday
2025-08-11,POLÍNICA JOÃO PEREIRA DOS SANTOS,Barbalha,CIRURGIA VASCULAR,Pré 10 dias,16,2025,8,Monday
2025-08-11,CEO DR. ANTENOR ISAÍAS ANDRADE,Ubajara,CIRURGIÃO DENTISTA - CLÍNICO GERAL,Pré 10 dias,12,2025,8,Monday
2025-08-11,CEO DR. ANIBAL VIANA DE FIGUEIREDO,Crato,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 10 dias,2,2025,8,Monday
2025-08-11,CEO DR. ANIBAL VIANA DE FIGUEIREDO,Crato,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 2 dias,2,2025,8,Monday
2025-08-11,CEO DR. DANILO DALMO ROCHA CORRÊA,Caucaia,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 10 dias,1,2025,8,Monday
2025-08-11,CEO DR. DANILO DALMO ROCHA CORRÊA,Caucaia,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 2 dias,6,2025,8,Monday
2025-08-11,CEO DR. EDILBERTO CAVALCANTE PORTO,Aracati,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 10 dias,3,2025,8,Monday
2025-08-11,CEO DR. EDILBERTO CAVALCANTE PORTO,Aracati,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 2 dias,2,2025,8,Monday
2025-08-11,CEO DR. FRANCISCO MANSUETO DE SOUSA,Cascavel,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 10 dias,4,2025,8,Monday
2025-08-11,CEO DR. FRANCISCO MANSUETO DE SOUSA,Cascavel,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 2 dias,5,2025,8,Monday
2025-08-11,CEO DR. JOSÉ FELÍCIO FILHO,Quixeramobim,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 10 dias,4,2025,8,Monday
2025-08-11,CEO DR. JOSÉ FELÍCIO FILHO,Quixeramobim,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 2 dias,2,2025,8,Monday
2025-08-11,CEO DR. JOSÉ MARCELO DE HOLANDA,Baturité,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 10 dias,1,2025,8,Monday
2025-08-11,CEO DR. JOSÉ MARCELO DE HOLANDA,Baturité,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 2 dias,2,2025,8,Monday
2025-08-11,CEO DR. NESTOR DE PAULA RIBEIRO PESSOA,Acaraú,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 10 dias,3,2025,8,Monday
2025-08-11,CEO DR. NESTOR DE PAULA RIBEIRO PESSOA,Acaraú,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 2 dias,2,2025,8,Monday
2025-08-11,CEO DR. SILVIO GERALDO FIGUEIREDO FROTA,Crateús,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 10 dias,6,2025,8,Monday
2025-08-11,CEO DR. SILVIO GERALDO FIGUEIREDO FROTA,Crateús,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 2 dias,8,2025,8,Monday
2025-08-11,CEO DR. TICIANO VAN DEN BRULE MATOS,Juazeiro do Norte,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 10 dias,2,2025,8,Monday
2025-08-11,CEO DR. TICIANO VAN DEN BRULE MATOS,Juazeiro do Norte,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 2 dias,2,2025,8,Monday
2025-08-11,CEO ELIZABETE GONÇALVES REGO,Tauá,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 10 dias,1,2025,8,Monday
2025-08-11,CEO ELIZABETE GONÇALVES REGO,Tauá,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 2 dias,1,2025,8,Monday
2025-08-11,CEO JOSÉ HINDENBURG SABINO AGUIAR,Camocim,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 10 dias,2,2025,8,Monday
2025-08-11,CEO JOSÉ HINDENBURG SABINO AGUIAR,Camocim,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 2 dias,3,2025,8,Monday
2025-08-11,CEO MANOEL INÁCIO TORRES,Brejo Santo,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 10 dias,20,2025,8,Monday
2025-08-11,CEO MANOEL INÁCIO TORRES,Brejo Santo,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 2 dias,20,2025,8,Monday
2025-08-11,CEO REITOR ÍCARO DE SOUSA MOREIRA,Sobral,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 10 dias,9,2025,8,Monday
2025-08-11,CEO REITOR ÍCARO DE SOUSA MOREIRA,Sobral,CIRURGIÃO DENTISTA - ENDODONTISTA,Pré 2 dias,9,2025,8,Monday
2025-08-11,CEO DR. ANIBAL VIANA DE FIGUEIREDO,Crato,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 2 dias,3,2025,8,Monday
2025-08-11,CEO DR. ANTENOR ISAÍAS ANDRADE,Ubajara,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 2 dias,13,2025,8,Monday
2025-08-11,CEO DR. EDILBERTO CAVALCANTE PORTO,Aracati,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 10 dias,8,2025,8,Monday
2025-08-11,CEO DR. FRANCISCO MANSUETO DE SOUSA,Cascavel,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 10 dias,9,2025,8,Monday
2025-08-11,CEO DR. FRANCISCO MANSUETO DE SOUSA,Cascavel,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 2 dias,13,2025,8,Monday
2025-08-11,CEO DR. JOÃO EDUARDO NETO,Limoeiro do Norte,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 2 dias,8,2025,8,Monday
2025-08-11,CEO DR. JOSÉ FELÍCIO FILHO,Quixeramobim,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 10 dias,8,2025,8,Monday
2025-08-11,CEO DR. JOSÉ FELÍCIO FILHO,Quixeramobim,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 2 dias,3,2025,8,Monday
2025-08-11,CEO DR. JOSÉ MARCELO DE HOLANDA,Baturité,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 10 dias,8,2025,8,Monday
2025-08-11,CEO DR. JOSÉ MARCELO DE HOLANDA,Baturité,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 2 dias,6,2025,8,Monday
2025-08-11,CEO DR. NESTOR DE PAULA RIBEIRO PESSOA,Acaraú,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 10 dias,9,2025,8,Monday
2025-08-11,CEO DR. NESTOR DE PAULA RIBEIRO PESSOA,Acaraú,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 2 dias,12,2025,8,Monday
2025-08-11,CEO ELIZABETE GONÇALVES REGO,Tauá,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 10 dias,7,2025,8,Monday
2025-08-11,CEO FRANCISCO ALBERTO MARTINS,Canindé,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 2 dias,8,2025,8,Monday
2025-08-11,CEO JOSÉ HINDENBURG SABINO AGUIAR,Camocim,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 2 dias,1,2025,8,Monday
2025-08-11,CEO MANOEL INÁCIO TORRES,Brejo Santo,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 10 dias,2,2025,8,Monday
2025-08-11,CEO MANOEL INÁCIO TORRES,Brejo Santo,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 2 dias,8,2025,8,Monday
2025-08-11,CEO NEUSA PRADO GONDIM DE OLIVEIRA,Maracanaú,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 10 dias,6,2025,8,Monday
2025-08-11,CEO NEUSA PRADO GONDIM DE OLIVEIRA,Maracanaú,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 2 dias,6,2025,8,Monday
2025-08-11,CEO RAIMUNDO FIALHO DE ASSIS,São Gonçalo do Amarante,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 2 dias,14,2025,8,Monday
2025-08-11,CEO REITOR ÍCARO DE SOUSA MOREIRA,Sobral,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 10 dias,5,2025,8,Monday
2025-08-11,CEO REITOR ÍCARO DE SOUSA MOREIRA,Sobral,CIRURGIÃO DENTISTA - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS,Pré 2 dias,5,2025,8,Monday
2025-08-11,CEO DR. ANTENOR ISAÍAS ANDRADE,Ubajara,CIRURGIÃO DENTISTA - ODONTOPEDIATRA,Pré 2 dias,13,2025,8,Monday
2025-08-11,CEO DR. JOSÉ FELÍCIO FILHO,Quixeramobim,CIRURGIÃO DENTISTA - ODONTOPEDIATRA,Pré 10 dias,6,2025,8,Monday
2025-08-11,CEO DR. JOSÉ FELÍCIO FILHO,Quixeramobim,CIRURGIÃO DENTISTA - ODONTOPEDIATRA,Pré 2 dias,4,2025,8,Monday
2025-08-11,CEO DR. TICIANO VAN DEN BRULE MATOS,Juazeiro do Norte,CIRURGIÃO DENTISTA - ODONTOPEDIATRA,Pré 2 dias,2,2025,8,Monday
2025-08-11,CEO REITOR ÍCARO DE SOUSA MOREIRA,Sobral,CIRURGIÃO DENTISTA - ODONTOPEDIATRA,Pré 10 dias,6,2025,8,Monday
2025-08-11,CEO DR. ANIBAL VIANA DE FIGUEIREDO,Crato,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 10 dias,12,2025,8,Monday
2025-08-11,CEO DR. ANIBAL VIANA DE FIGUEIREDO,Crato,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 2 dias,12,2025,8,Monday
2025-08-11,CEO DR. ANTENOR ISAÍAS ANDRADE,Ubajara,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 10 dias,35,2025,8,Monday
2025-08-11,CEO DR. ANTENOR ISAÍAS ANDRADE,Ubajara,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 2 dias,94,2025,8,Monday
2025-08-11,CEO DR. DANILO DALMO ROCHA CORRÊA,Caucaia,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 10 dias,13,2025,8,Monday
2025-08-11,CEO DR. DANILO DALMO ROCHA CORRÊA,Caucaia,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 2 dias,16,2025,8,Monday
2025-08-11,CEO DR. FRANCISCO MANSUETO DE SOUSA,Cascavel,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 10 dias,42,2025,8,Monday
2025-08-11,CEO DR. FRANCISCO MANSUETO DE SOUSA,Cascavel,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 2 dias,50,2025,8,Monday
2025-08-11,CEO DR. JOSÉ FELÍCIO FILHO,Quixeramobim,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 10 dias,40,2025,8,Monday
2025-08-11,CEO DR. JOSÉ FELÍCIO FILHO,Quixeramobim,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 2 dias,24,2025,8,Monday
2025-08-11,CEO DR. JOSÉ MARCELO DE HOLANDA,Baturité,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 2 dias,44,2025,8,Monday
2025-08-11,CEO DR. NESTOR DE PAULA RIBEIRO PESSOA,Acaraú,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 10 dias,49,2025,8,Monday
2025-08-11,CEO DR. NESTOR DE PAULA RIBEIRO PESSOA,Acaraú,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 2 dias,53,2025,8,Monday
2025-08-11,CEO DR. SILVIO GERALDO FIGUEIREDO FROTA,Crateús,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 2 dias,4,2025,8,Monday
2025-08-11,CEO DR. TICIANO VAN DEN BRULE MATOS,Juazeiro do Norte,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 2 dias,6,2025,8,Monday
2025-08-11,CEO ELIZABETE GONÇALVES REGO,Tauá,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 10 dias,19,2025,8,Monday
2025-08-11,CEO ELIZABETE GONÇALVES REGO,Tauá,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 2 dias,18,2025,8,Monday
2025-08-11,CEO FRANCISCO ALBERTO MARTINS,Canindé,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 10 dias,26,2025,8,Monday
2025-08-11,CEO FRANCISCO ALBERTO MARTINS,Canindé,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 2 dias,8,2025,8,Monday
2025-08-11,CEO JOSÉ HINDENBURG SABINO AGUIAR,Camocim,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 2 dias,16,2025,8,Monday
2025-08-11,CEO MANOEL INÁCIO TORRES,Brejo Santo,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 10 dias,31,2025,8,Monday
2025-08-11,CEO MANOEL INÁCIO TORRES,Brejo Santo,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 2 dias,23,2025,8,Monday
2025-08-11,CEO NEUSA PRADO GONDIM DE OLIVEIRA,Maracanaú,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 10 dias,2,2025,8,Monday
2025-08-11,CEO ODUVALDO FERREIRA LESSA,Iguatu,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 10 dias,1,2025,8,Monday
2025-08-11,CEO REITOR ÍCARO DE SOUSA MOREIRA,Sobral,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 10 dias,29,2025,8,Monday
2025-08-11,CEO REITOR ÍCARO DE SOUSA MOREIRA,Sobral,CIRURGIÃO DENTISTA - ORTOPEDISTA E ORTODONTISTA,Pré 2 dias,31,2025,8,Monday
2025-08-11,CEO DR. ANIBAL VIANA DE FIGUEIREDO,Crato,CIRURGIÃO DENTISTA - PERIODONTISTA,Pré 10 dias,2,2025,8,Monday
2025-08-11,CEO DR. ANIBAL VIANA DE FIGUEIREDO,Crato,CIRURGIÃO DENTISTA - PERIODONTISTA,Pré 2 dias,3,2025,8,Monday
2025-08-11,CEO DR. ANTENOR ISAÍAS ANDRADE,Ubajara,CIRURGIÃO DENTISTA - PERIODONTISTA,Pré 10 dias,1,2025,8,Monday
2025-08-11,CEO DR. EDILBERTO CAVALCANTE PORTO,Aracati,CIRURGIÃO DENTISTA - PERIODONTISTA,Pré 10 dias,2,2025,8,Monday
2025-08-11,CEO DR. JOSÉ FELÍCIO FILHO,Quixeramobim,CIRURGIÃO DENTISTA - PERIODONTISTA,Pré 10 dias,4,2025,8,Monday
2025-08-11,CEO DR. JOSÉ FELÍCIO FILHO,Quixeramobim,CIRURGIÃO DENTISTA - PERIODONTISTA,Pré 2 dias,1,2025,8,Monday
2025-08-11,CEO DR. JOSÉ MARCELO DE HOLANDA,Baturité,CIRURGIÃO DENTISTA - PERIODONTISTA,Pré 10 dias,2,2025,8,Monday
2025-08-11,CEO DR. JOSÉ MARCELO DE HOLANDA,Baturité,CIRURGIÃO DENTISTA - PERIODONTISTA,Pré 2 dias,1,2025,8,Monday
2025-08-11,CEO DR. SILVIO GERALDO FIGUEIREDO FROTA,Crateús,CIRURGIÃO DENTISTA - PERIODONTISTA,Pré 2 dias,4,2025,8,Monday
2025-08-11,CEO DR. ANIBAL VIANA DE FIGUEIREDO,Crato,CIRURGIÃO DENTISTA - PROTESISTA,Pré 10 dias,8,2025,8,Monday
2025-08-11,CEO DR. ANIBAL VIANA DE FIGUEIREDO,Crato,CIRURGIÃO DENTISTA - PROTESISTA,Pré 2 dias,9,2025,8,Monday
2025-08-11,CEO DR. DANILO DALMO ROCHA CORRÊA,Caucaia,CIRURGIÃO DENTISTA - PROTESISTA,Pré 2 dias,16,2025,8,Monday
2025-08-11,CEO DR. EDILBERTO CAVALCANTE PORTO,Aracati,CIRURGIÃO DENTISTA - PROTESISTA,Pré 10 dias,10,2025,8,Monday
2025-08-11,CEO DR. EDILBERTO CAVALCANTE PORTO,Aracati,CIRURGIÃO DENTISTA - PROTESISTA,Pré 2 dias,11,2025,8,Monday
2025-08-11,CEO DR. FRANCISCO MANSUETO DE SOUSA,Cascavel,CIRURGIÃO DENTISTA - PROTESISTA,Pré 10 dias,1,2025,8,Monday
2025-08-11,CEO DR. FRANCISCO MANSUETO DE SOUSA,Cascavel,CIRURGIÃO DENTISTA - PROTESISTA,Pré 2 dias,2,2025,8,Monday
2025-08-11,CEO DR. JOSÉ FELÍCIO FILHO,Quixeramobim,CIRURGIÃO DENTISTA - PROTESISTA,Pré 2 dias,2,2025,8,Monday
2025-08-11,CEO DR. JOSÉ MARCELO DE HOLANDA,Baturité,CIRURGIÃO DENTISTA - PROTESISTA,Pré 2 dias,19,2025,8,Monday
2025-08-11,CEO DR. NESTOR DE PAULA RIBEIRO PESSOA,Acaraú,CIRURGIÃO DENTISTA - PROTESISTA,Pré 10 dias,9,2025,8,Monday
2025-08-11,CEO DR. NESTOR DE PAULA RIBEIRO PESSOA,Acaraú,CIRURGIÃO DENTISTA - PROTESISTA,Pré 2 dias,2,2025,8,Monday
2025-08-11,CEO DR. SILVIO GERALDO FIGUEIREDO FROTA,Crateús,CIRURGIÃO DENTISTA - PROTESISTA,Pré 2 dias,7,2025,8,Monday
2025-08-11,CEO FRANCISCO ALBERTO MARTINS,Canindé,CIRURGIÃO DENTISTA - PROTESISTA,Pré 2 dias,20,2025,8,Monday
2025-08-11,CEO JOSÉ HINDENBURG SABINO AGUIAR,Camocim,CIRURGIÃO DENTISTA - PROTESISTA,Pré 2 dias,30,2025,8,Monday
2025-08-11,CEO NEUSA PRADO GONDIM DE OLIVEIRA,Maracanaú,CIRURGIÃO DENTISTA - PROTESISTA,Pré 2 dias,1,2025,8,Monday
2025-08-11,CEO RAIMUNDO FIALHO DE ASSIS,São Gonçalo do Amarante,CIRURGIÃO DENTISTA - PROTESISTA,Pré 2 dias,14,2025,8,Monday
2025-08-11,CEO REITOR ÍCARO DE SOUSA MOREIRA,Sobral,CIRURGIÃO DENTISTA - PROTESISTA,Pré 10 dias,31,2025,8,Monday
2025-08-11,CEO REITOR ÍCARO DE SOUSA MOREIRA,Sobral,CIRURGIÃO DENTISTA - PROTESISTA,Pré 2 dias,25,2025,8,Monday
2025-08-11,DR. RAIMUNDO XAVIER DE ARAÚJO,Russas,CIRURGIÃO DENTISTA - PROTESISTA,Pré 2 dias,27,2025,8,Monday
2025-08-11,CEO DR. ANIBAL VIANA DE FIGUEIREDO,Crato,CIRURGIÃO DENTISTA - TRAUMATOLOGISTA BUCOMAXILOFACIAL,Pré 2 dias,11,2025,8,Monday
2025-08-11,CEO DR. DANILO DALMO ROCHA CORRÊA,Caucaia,CIRURGIÃO DENTISTA - TRAUMATOLOGISTA BUCOMAXILOFACIAL,Pré 10 dias,3,2025,8,Monday
2025-08-11,CEO DR. DANILO DALMO ROCHA CORRÊA,Caucaia,CIRURGIÃO DENTISTA - TRAUMATOLOGISTA BUCOMAXILOFACIAL,Pré 2 dias,3,2025,8,Monday
2025-08-11,CEO DR. EDILBERTO CAVALCANTE PORTO,Aracati,CIRURGIÃO DENTISTA - TRAUMATOLOGISTA BUCOMAXILOFACIAL,Pré 2 dias,2,2025,8,Monday
2025-08-11,CEO DR. FRANCISCO MANSUETO DE SOUSA,Cascavel,CIRURGIÃO DENTISTA - TRAUMATOLOGISTA BUCOMAXILOFACIAL,Pré 10 dias,8,2025,8,Monday
2025-08-11,CEO DR. FRANCISCO MANSUETO DE SOUSA,Cascavel,CIRURGIÃO DENTISTA - TRAUMATOLOGISTA BUCOMAXILOFACIAL,Pré 2 dias,11,2025,8,Monday
2025-08-11,CEO DR. JOSÉ FELÍCIO FILHO,Quixeramobim,CIRURGIÃO DENTISTA - TRAUMATOLOGISTA BUCOMAXILOFACIAL,Pré 10 dias,4,2025,8,Monday
2025-08-11,CEO DR. JOSÉ FELÍCIO FILHO,Quixeramobim,CIRURGIÃO DENTISTA - TRAUMATOLOGISTA BUCOMAXILOFACIAL,Pré 2 dias,6,2025,8,Monday
2025-08-11,CEO DR. NESTOR DE PAULA RIBEIRO PESSOA,Acaraú,CIRURGIÃO DENTISTA - TRAUMATOLOGISTA BUCOMAXILOFACIAL,Pré 2 dias,1,2025,8,Monday
2025-08-11,CEO ELIZABETE GONÇALVES REGO,Tauá,CIRURGIÃO DENTISTA - TRAUMATOLOGISTA BUCOMAXILOFACIAL,Pré 10 dias,2,2025,8,Monday
2025-08-11,CEO ELIZABETE GONÇALVES REGO,Tauá,CIRURGIÃO DENTISTA - TRAUMATOLOGISTA BUCOMAXILOFACIAL,Pré 2 dias,2,2025,8,Monday
2025-08-11,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,CLINICA GERAL,Agendamentos,21,2025,8,Monday
2025-08-11,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,CLINICA GERAL,Pré 10 dias,6,2025,8,Monday
2025-08-11,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,CLINICA GERAL,Pré 2 dias,3,2025,8,Monday
2025-08-11,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CLINICA GERAL,Agendamentos,12,2025,8,Monday
2025-08-11,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CLINICA GERAL,Pré 2 dias,6,2025,8,Monday
2025-08-11,HOSPITAL REGIONAL NORTE,Sobral,CLINICA GERAL,Agendamentos,11,2025,8,Monday
2025-08-11,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CLINICA GERAL,Agendamentos,9,2025,8,Monday
2025-08-11,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CLINICA GERAL,Pré 2 dias,23,2025,8,Monday
2025-08-11,POLICLÍNICA DRA MARCIA MOREIRA DE MENESES,Pacajus,CLINICA MEDICA,Pré 10 dias,1,2025,8,Monday
2025-08-11,POLICLÍNICA JUDITE SALES SARAIVA,Limoeiro do Norte,CLINICA MEDICA,Pré 10 dias,10,2025,8,Monday
2025-08-11,HOSPITAL GERAL FORTALEZA,Fortaleza,CLÍNICA MÉDICA,Agendamentos,157,2025,8,Monday
2025-08-11,HOSPITAL GERAL FORTALEZA,Fortaleza,CLÍNICA MÉDICA,Pré 10 dias,15,2025,8,Monday
2025-08-11,HOSPITAL GERAL FORTALEZA,Fortaleza,CLÍNICA MÉDICA,Pré 2 dias,20,2025,8,Monday
2025-08-11,HOSPITAL GERAL WALDEMAR ALCANTARA,Fortaleza,CLINICO GERAL,Agendamentos,3,2025,8,Monday
2025-08-11,HOSPITAL GERAL WALDEMAR ALCANTARA,Fortaleza,CLINICO GERAL,Pré 10 dias,3,2025,8,Monday
2025-08-12,POLICLÍNICA BERNARDO FÉLIX DA SILVA,Sobral,CONSULTA AMBULATORIAL DE ALERGIA E IMUNOLOGIA,Pré 2 dias,5,2025,8,Tuesday
2025-08-12,HOSPITAL DE MESSEJANA,Fortaleza,CONSULTA AMBULATORIAL DE AMBULATORIO DO SONO,Agendamentos,10,2025,8,Tuesday
2025-08-15,HOSPITAL DE MESSEJANA,Fortaleza,CONSULTA AMBULATORIAL DE AMBULATORIO DO SONO,Pré 10 dias,20,2025,8,Friday
2025-08-12,HOSPITAL DE MESSEJANA,Fortaleza,CONSULTA AMBULATORIAL DE AMBULATORIO POS OPERATORIO,Agendamentos,7,2025,8,Tuesday
2025-08-14,HOSPITAL DE MESSEJANA,Fortaleza,CONSULTA AMBULATORIAL DE AMBULATORIO POS OPERATORIO,Agendamentos,3,2025,8,Thursday
2025-08-15,HOSPITAL DE MESSEJANA,Fortaleza,CONSULTA AMBULATORIAL DE AMBULATORIO POS OPERATORIO,Agendamentos,2,2025,8,Friday
2025-08-15,HOSPITAL DE MESSEJANA,Fortaleza,CONSULTA AMBULATORIAL DE AMBULATORIO POS OPERATORIO,Pré 10 dias,3,2025,8,Friday
2025-08-12,HOSPITAL DE MESSEJANA,Fortaleza,CONSULTA AMBULATORIAL DE AMBULATORIO POS OPERATORIO,Pré 2 dias,12,2025,8,Tuesday
2025-08-12,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CONSULTA AMBULATORIAL DE ANESTESIOLOGIA,Agendamentos,172,2025,8,Tuesday
2025-08-13,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CONSULTA AMBULATORIAL DE ANESTESIOLOGIA,Agendamentos,54,2025,8,Wednesday
2025-08-14,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CONSULTA AMBULATORIAL DE ANESTESIOLOGIA,Agendamentos,68,2025,8,Thursday
2025-08-15,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CONSULTA AMBULATORIAL DE ANESTESIOLOGIA,Agendamentos,53,2025,8,Friday
2025-08-15,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CONSULTA AMBULATORIAL DE ANESTESIOLOGIA,Pré 10 dias,169,2025,8,Friday
2025-08-12,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CONSULTA AMBULATORIAL DE ANESTESIOLOGIA,Pré 2 dias,30,2025,8,Tuesday
